video_no,title,date,duration_min,category,view_count,member_id,member_name,generation,unit,collab_members,is_collab
8708174,와! 샌즈! 그렇게 어렵나???,2025-08-12,325.0,언더테일,4578,akane_lize,아카네 리제,2,Universe,,False
8674244,오늘만 개쩌는 분내방,2025-08-10,223.2,talk,5960,akane_lize,아카네 리제,2,Universe,,False
8645183,드디어드디어드디어 붕스 페이트콜라보 밀기!!!!!!!!!!!!!!,2025-08-08,379.8,붕괴: 스타레일,4753,akane_lize,아카네 리제,2,Universe,,False
8609113,훈수티어제✨ 나보다못하면 훈수금지,2025-08-06,404.3,전략적 팀 전투 : 우주의 신들,2644,akane_lize,아카네 리제,2,Universe,,False
8557915,본녀강림!,2025-08-03,157.8,talk,3055,akane_lize,아카네 리제,2,Universe,,False
8543115,훈수티어제도 <<훈수삽가능방  ✨GOLDEN 공개 많관부,2025-08-02,404.8,전략적 팀 전투 : 우주의 신들,3861,akane_lize,아카네 리제,2,Universe,,False
8526540,티어 실명제 훈수 쌉가능방,2025-08-01,441.1,전략적 팀 전투 : 우주의 신들,1763,akane_lize,아카네 리제,2,Universe,,False
8510372,새옷입은 사쟝님과 롤체데이트,2025-07-31,373.1,전략적 팀 전투 : 우주의 신들,5497,akane_lize,아카네 리제,2,Universe,,False
8475180,시청자들 노래 보석함 털기 [노추],2025-07-29,363.2,talk,4957,akane_lize,아카네 리제,2,Universe,,False
8459496,케리제의 서폿카밀,2025-07-28,439.4,리그 오브 레전드,4263,akane_lize,아카네 리제,2,Universe,,False
8443812,시청자들의 노래 보석함 털기 [노추],2025-07-27,438.4,talk,5880,akane_lize,아카네 리제,2,Universe,,False
8409160,피타퐁인가 빠따뽕인가 머시기 게임!,2025-07-25,320.5,파타퐁 1+2 리플레이,3377,akane_lize,아카네 리제,2,Universe,,False
8373932,오랜만에 후열카페,2025-07-23,284.5,talk,4063,akane_lize,아카네 리제,2,Universe,,False
8342818,[광고] 붕괴: 스타레일✨ 합류하라 뉴비가이드! ,2025-07-21,382.2,붕괴: 스타레일,8078,akane_lize,아카네 리제,2,Universe,,False
8323351,크아ㅏㅏㅏ아,2025-07-19,365.2,talk,3362,akane_lize,아카네 리제,2,Universe,,False
8304690,헤헿,2025-07-18,289.4,talk,2056,akane_lize,아카네 리제,2,Universe,,False
8273785,나부 후문!!!!!!!!! 이제싸우나??,2025-07-17,272.8,붕괴: 스타레일,5038,akane_lize,아카네 리제,2,Universe,,False
8256884,나부후분 비소쨩보러가기,2025-07-16,328.6,붕괴: 스타레일,5173,akane_lize,아카네 리제,2,Universe,,False
8223695,스텔피쿠 ✨5시40분 커버공개✨,2025-07-13,360.1,피크,3554,akane_lize,아카네 리제,2,Universe,,False
8190066,F들 다 드루와 나오늘 공감방법 배워왔다,2025-07-12,184.1,talk,3006,akane_lize,아카네 리제,2,Universe,,False
8176837,페나코니 후문밀고 페이트콜라보준비,2025-07-11,392.5,붕괴: 스타레일,6785,akane_lize,아카네 리제,2,Universe,,False
8159992,붕응애의 붕스 음악회 감상,2025-07-10,364.3,talk,14860,akane_lize,아카네 리제,2,Universe,,False
8126342,오늘은 페나코니후문( •̀ ω •́ )✧,2025-07-08,320.7,붕괴: 스타레일,8258,akane_lize,아카네 리제,2,Universe,,False
8086950,후열토크✨,2025-07-05,115.2,talk,3575,akane_lize,아카네 리제,2,Universe,,False
8077374,선데이혐 걸린채로 페나코니 찐마지막,2025-07-05,393.9,붕괴: 스타레일,10457,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
8058681,선혐 붕응애의 페나코니 마지막??,2025-07-04,315.1,붕괴: 스타레일,6620,akane_lize,아카네 리제,2,Universe,,False
8044768,선혐 붕응애의 페나코니 달리기,2025-07-03,404.6,붕괴: 스타레일,8826,akane_lize,아카네 리제,2,Universe,,False
8026773,페나코니 적당히 끊을수있을까,2025-07-02,339.3,붕괴: 스타레일,8570,akane_lize,아카네 리제,2,Universe,,False
8004716,나빵의 리제는 카페를 본다,2025-06-30,98.0,talk,3494,akane_lize,아카네 리제,2,Universe,,False
7963463,?가보자고,2025-06-28,402.6,talk,2737,akane_lize,아카네 리제,2,Universe,,False
7949620,쌀멋 마지막날,2025-06-27,466.6,마인크래프트,7040,akane_lize,아카네 리제,2,Universe,,False
7933684,쌀멋멋쌀멋싸쌀쌂멋쌀멋,2025-06-26,488.5,마인크래프트,3427,akane_lize,아카네 리제,2,Universe,,False
7901730,쌀멋서버! 모든컨텐츠 즐기기,2025-06-24,545.1,마인크래프트,6653,akane_lize,아카네 리제,2,Universe,,False
7886845,쌀멋서버! 업적을위한 여정,2025-06-23,652.6,마인크래프트,5071,akane_lize,아카네 리제,2,Universe,,False
7868767,쌀멋서버 첫 입성( •̀ ω •́ )✧ 나도업적갖고싶ㅍ어ㅠㅠㅠㅠㅠㅠ,2025-06-22,429.0,마인크래프트,6051,akane_lize,아카네 리제,2,Universe,,False
7847373,웹툰토크,2025-06-20,285.9,talk,2589,akane_lize,아카네 리제,2,Universe,,False
7820476,붕응애의 드디어 페나코니!!!!!!!!!!!!!,2025-06-19,453.9,붕괴: 스타레일,8325,akane_lize,아카네 리제,2,Universe,,False
7790030,스텔좀보 탈출까지 마지막여정,2025-06-17,579.8,프로젝트 좀보이드,2386,akane_lize,아카네 리제,2,Universe,,False
7775131,re:제로부터 시작하는 좀보생활,2025-06-16,537.5,프로젝트 좀보이드,2598,akane_lize,아카네 리제,2,Universe,,False
7757801,오늘은 죽지않고 개쩌는 내실을 쌓으꺼야 ,2025-06-15,492.1,프로젝트 좀보이드,2704,akane_lize,아카네 리제,2,Universe,,False
7741115,스텔 좀보섭 개쩌는 좀비가될거야,2025-06-14,589.3,프로젝트 좀보이드,2840,akane_lize,아카네 리제,2,Universe,,False
7717904,어제 다 못본 카페탐방??,2025-06-12,158.0,talk,2431,akane_lize,아카네 리제,2,Universe,,False
7707630,💕2주년 기념 노래방송이었던것💕 ,2025-06-12,393.6,talk,12310,akane_lize,아카네 리제,2,Universe,,False
7698918,500년 만의 싱크룸✨,2025-06-11,96.7,음악/노래,11382,akane_lize,아카네 리제,2,Universe,,False
7671829,젓가락 그거 뭐가 어렵다고ㅋㅋ,2025-06-09,204.3,젓가락질 개론,3288,akane_lize,아카네 리제,2,Universe,,False
7647101,붕응애OwO 나부 끝나간다,2025-06-08,578.0,붕괴: 스타레일,9147,akane_lize,아카네 리제,2,Universe,,False
7629576,붕응애의 쿠쿠어머니보러가자,2025-06-07,578.7,붕괴: 스타레일,8217,akane_lize,아카네 리제,2,Universe,,False
7595208,붕응애의 붕스적응기,2025-06-05,338.3,붕괴: 스타레일,7114,akane_lize,아카네 리제,2,Universe,,False
7587542,붕응애의 붕스적응기,2025-06-04,4.5,붕괴: 스타레일,2327,akane_lize,아카네 리제,2,Universe,,False
7587453,붕응애의 붕스적응기,2025-06-04,99.4,붕괴: 스타레일,5357,akane_lize,아카네 리제,2,Universe,,False
7578261,붕스 pv월드컵!  제대로 먹어볼까 고민즁`(*>﹏<*)′ ,2025-06-04,359.5,talk,20140,akane_lize,아카네 리제,2,Universe,,False
7562809,RED or BLUE 그런거 아닙니다지짜아님;;;;,2025-06-03,375.1,종합 게임,4116,akane_lize,아카네 리제,2,Universe,,False
7545028,혹시 기계도 사람가리나요????,2025-06-02,144.2,talk,2480,akane_lize,아카네 리제,2,Universe,,False
7508189,도태천마의 스텔세이비어 🩸 피처링곡 『목숨』 공개완료 !!,2025-05-30,348.7,talk,4359,akane_lize,아카네 리제,2,Universe,,False
7477791,아/.................아...아ㅏ...,2025-05-29,319.6,마인크래프트,3847,akane_lize,아카네 리제,2,Universe,,False
7466713,스텔마끼 업데이트 먹어보기,2025-05-28,468.4,talk,3447,akane_lize,아카네 리제,2,Universe,,False
7429385,그만늙었으면좋겠다,2025-05-25,319.6,마비노기 모바일,2873,akane_lize,아카네 리제,2,Universe,,False
7414972,이걸이기네,2025-05-24,207.9,talk,2816,akane_lize,아카네 리제,2,Universe,,False
7386788,유늬 등장!!!!!!!,2025-05-23,373.1,talk,3127,akane_lize,아카네 리제,2,Universe,,False
7355638,시청자들의 반려동물자랑 구경하는날U•ェ•*U,2025-05-21,347.5,talk,2617,akane_lize,아카네 리제,2,Universe,,False
7341925,고양이가!!! 너무!!!키웃고싶은테요!!!!!!! 😺고양이 품종 이상형월드컵😺,2025-05-20,299.2,talk,3089,akane_lize,아카네 리제,2,Universe,,False
7293674,강아지VS고양이 키우고시퍼요,2025-05-17,465.9,마인크래프트,2578,akane_lize,아카네 리제,2,Universe,,False
7277540,제일 위험하다는 경기 후 랭크후 광증온채로 MBTI검사,2025-05-16,343.1,talk,3248,akane_lize,아카네 리제,2,Universe,,False
7247156,[눈 먼 분노의 각인] 뉴비인데 이거 좋은건가요,2025-05-14,470.5,마비노기 모바일,3397,akane_lize,아카네 리제,2,Universe,,False
7225616,성악설이 맞다,2025-05-12,204.3,talk,3474,akane_lize,아카네 리제,2,Universe,,False
7215734,눈치빠른넘들...지금 팝업 후기보는지는 어떻게알고 올려놨대 !! ,2025-05-12,233.2,talk,2310,akane_lize,아카네 리제,2,Universe,,False
7185361,내일 우리 리제일이래! 스텔팬겜 고고,2025-05-10,490.9,talk,4605,akane_lize,아카네 리제,2,Universe,,False
7164371,본녀강림✨,2025-05-09,350.4,talk,2605,akane_lize,아카네 리제,2,Universe,,False
7135729,오늘은 수선?,2025-05-07,331.5,talk,2550,akane_lize,아카네 리제,2,Universe,,False
7119175,어린이날 가장 완벽한 로리만들기,2025-05-06,344.8,talk,5150,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
7081372,본녀등장 !! 빙하기 끝!!!!!!!!,2025-05-03,110.8,talk,2358,akane_lize,아카네 리제,2,Universe,,False
7008781,팝업 다녀온 파스텔 있나?!,2025-04-28,252.6,talk,3690,akane_lize,아카네 리제,2,Universe,,False
6990686,후열후열,2025-04-27,155.4,talk,2884,akane_lize,아카네 리제,2,Universe,,False
6980494,내새끼내놔미찐넘들아ㅠㅠㅠㅠㅠㅠ,2025-04-27,299.4,마비노기 모바일,3969,akane_lize,아카네 리제,2,Universe,,False
6959249,카페를 보면 큰게옵니다,2025-04-25,108.3,talk,1749,akane_lize,아카네 리제,2,Universe,,False
6950613,0티어 전설무기 오ㅗㅗㅗㅗㅗ너 어비스 첫도전!,2025-04-25,429.1,마비노기 모바일,2494,akane_lize,아카네 리제,2,Universe,,False
6919531,어제의 복수를 하러와따,2025-04-23,364.9,전략적 팀 전투 : 우주의 신들,3535,akane_lize,아카네 리제,2,Universe,,False
6903437,공겜동 바지회장의 권위회복을 위한 솔로 폐관수련,2025-04-22,338.3,R.E.P.O.,2788,akane_lize,아카네 리제,2,Universe,,False
6880870,🎞스텔을 달리는 소녀 였던 것,2025-04-20,207.7,talk,3211,akane_lize,아카네 리제,2,Universe,,False
6851464,반갑느뇨! 스텔 공겜동 바지회장본녀이느뇨 [7시 합방],2025-04-18,31.6,R.E.P.O.,1470,akane_lize,아카네 리제,2,Universe,,False
6850754,반갑느뇨! 스텔 공겜동 바지회장본녀이느뇨 [7시 합방],2025-04-18,2.6,R.E.P.O.,537,akane_lize,아카네 리제,2,Universe,,False
6850657,반갑느뇨! 스텔 공겜동 바지회장본녀이느뇨 [7시 합방],2025-04-18,161.0,R.E.P.O.,1720,akane_lize,아카네 리제,2,Universe,,False
6848107,반갑느뇨! 스텔 공겜동 바지회장본녀이느뇨 [7시 합방],2025-04-18,82.5,talk,1675,akane_lize,아카네 리제,2,Universe,,False
6838269,오랜만에 카페를 염탐해,2025-04-18,315.1,talk,3781,akane_lize,아카네 리제,2,Universe,,False
6825610,언제터질지모르는 짜릿한방송,2025-04-17,404.5,talk,2809,akane_lize,아카네 리제,2,Universe,,False
6809649,인터넷 이상해서 급하게 고치고왔다는 뜼..!!ㅠㅠㅠㅠ,2025-04-16,297.5,마비노기 모바일,2437,akane_lize,아카네 리제,2,Universe,,False
6802536,인터넷 이상해서 급하게 고치고왔다는 뜼..!!ㅠㅠㅠㅠ,2025-04-15,9.9,talk,1153,akane_lize,아카네 리제,2,Universe,,False
6802370,인터넷 이상해서 급하게 고치고왔다는 뜼..!!ㅠㅠㅠㅠ,2025-04-15,1.6,talk,774,akane_lize,아카네 리제,2,Universe,,False
6760981,얼어죽을뻔했다...,2025-04-13,83.0,talk,2271,akane_lize,아카네 리제,2,Universe,,False
6745530,본녀의 건축이 두렵느뇨 ?,2025-04-12,345.5,talk,3090,akane_lize,아카네 리제,2,Universe,,False
6728496,스텔마크섭 업데이뚜 되었다는데!!,2025-04-11,342.2,마인크래프트,4031,akane_lize,아카네 리제,2,Universe,,False
6701131,모두가 극찬한 모비노기 염색도전( •̀ ω •́ )✧,2025-04-09,534.7,마비노기 모바일,3142,akane_lize,아카네 리제,2,Universe,,False
6676119,[3dio] ASMR로 말아주는 사연라디오💌 radiOSMR 💌,2025-04-07,103.4,talk,6360,akane_lize,아카네 리제,2,Universe,,False
6651921,검붕이의 직업갈드컵과 전직,2025-04-06,500.7,마비노기 모바일,4506,akane_lize,아카네 리제,2,Universe,,False
6632470,에린에 본녀강림,2025-04-05,311.6,마비노기 모바일,3309,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
6598473,본녀와 천마.. 달빛아래의광대...역병을이겨낸광마...길가의암석... 그것이 나다,2025-04-02,131.0,talk,3080,akane_lize,아카네 리제,2,Universe,,False
6589241,역병을 이겨내고온 사내.... 그것이 나다,2025-04-02,515.8,talk,3118,akane_lize,아카네 리제,2,Universe,,False
6550151,스ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ윾,2025-03-30,27.3,talk,4291,akane_lize,아카네 리제,2,Universe,,False
6479548,양치하다 목에 상처나서 염증이 레전드로 번져버린 웹툰추천좀,2025-03-26,42.7,talk,3277,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
6407896,뱅설유치원 등교날>사파를정파로,2025-03-22,462.4,talk,4808,akane_lize,아카네 리제,2,Universe,,False
6387040,"모두가 떠난 스텔 마크섭을 지키느뇨
",2025-03-21,312.8,talk,3713,akane_lize,아카네 리제,2,Universe,,False
6365861,"[LNN] 매주 수요일 스텔라이브 NEWS 📝✨
",2025-03-19,75.8,talk,3877,akane_lize,아카네 리제,2,Universe,,False
6355617,아해들아 너희는 배고픔을 아느뇨?,2025-03-19,171.1,talk,2640,akane_lize,아카네 리제,2,Universe,,False
6328686,천마 사파서폿 ㅣ8시 뱅설유치원,2025-03-17,481.6,모두의마블 PC,4902,akane_lize,아카네 리제,2,Universe,,False
6319213,트위터 스포 봤써?!! ㅣ8시 뱅설유치원 내전,2025-03-16,26.5,talk,1312,akane_lize,아카네 리제,2,Universe,,False
6293382,페이퍼의 카밀서폿 깎기,2025-03-15,376.2,talk,3645,akane_lize,아카네 리제,2,Universe,,False
6277547,"뱅설유치원 등교일 📝준비물 : 리블랑, 리들스틱",2025-03-14,463.5,talk,4438,akane_lize,아카네 리제,2,Universe,,False
6254636,도망와따,2025-03-12,55.4,talk,1953,akane_lize,아카네 리제,2,Universe,,False
6253714,💬스상한 상담소💬  스텔라이브 5인 단체 컨텐츠!,2025-03-12,82.0,talk,7043,akane_lize,아카네 리제,2,Universe,,False
6243928,첫 배치고사🔥  아이언 걸고 닉변빵  🔥케리제 출격🔥,2025-03-12,379.3,리그 오브 레전드,3329,akane_lize,아카네 리제,2,Universe,,False
6214002,본녀왔느뇨!!✨  8시 커버곡 최초공개!,2025-03-10,339.5,마인크래프트,3449,akane_lize,아카네 리제,2,Universe,,False
6196745,빙하기를 끝내고 왔느뇨!,2025-03-09,347.4,마인크래프트,4186,akane_lize,아카네 리제,2,Universe,,False
6092587,잠깐왔느뇨!,2025-03-02,143.6,talk,4687,akane_lize,아카네 리제,2,Universe,,False
6079427,오랜만에 카페보느뇨,2025-03-02,339.4,마인크래프트,4389,akane_lize,아카네 리제,2,Universe,,False
6063024,도태천마의 우당탕 겉날개런,2025-03-01,402.0,마인크래프트,4138,akane_lize,아카네 리제,2,Universe,,False
5995869,오늘은 진짜 마탑 건축켠왕이느뇨! ( •̀ ω •́ )✧,2025-02-25,600.9,마인크래프트,7007,akane_lize,아카네 리제,2,Universe,,False
5945168,플리 들으면서 건축켠왕 (아직 목 쪼금 아파욧),2025-02-22,441.1,마인크래프트,5797,akane_lize,아카네 리제,2,Universe,,False
5877160,스텔마크 너무 앞서나간 예술가ㅎ,2025-02-18,398.9,마인크래프트,5471,akane_lize,아카네 리제,2,Universe,,False
5860001,스텔마크서버 달리느뇨,2025-02-17,344.3,마인크래프트,4432,akane_lize,아카네 리제,2,Universe,,False
5827401,나나스페사건 같이보기+발렌타인 쟁취시참,2025-02-15,342.8,talk,5642,akane_lize,아카네 리제,2,Universe,hanako_nana,True
5791234,아직 도전 안외쳤음 ㅇㅈ? ㅇ ㅇㅈ,2025-02-13,292.7,talk,3224,akane_lize,아카네 리제,2,Universe,,False
5774879,내일은 진짜 3시에 안일어나면 내가 짐승새기,2025-02-12,347.1,talk,3062,akane_lize,아카네 리제,2,Universe,,False
5739205,지능과 지식은 비례하지않는다. 증명하게씀미다,2025-02-10,229.8,레이튼 교수와 이상한 마을 HD,2672,akane_lize,아카네 리제,2,Universe,,False
5721617,5인큐 스텔라이부,2025-02-09,265.4,리그 오브 레전드,2446,akane_lize,아카네 리제,2,Universe,,False
5706282,지식과 지능은 비례하지 않는다. prove it,2025-02-08,362.4,레이튼 교수와 이상한 마을 HD,2848,akane_lize,아카네 리제,2,Universe,,False
5689842,미드르블랑 데뷔전 ★훈수가능★훈수실명제,2025-02-07,398.2,리그 오브 레전드,2371,akane_lize,아카네 리제,2,Universe,,False
5654775,2달만에 커버곡 최초공개!!! ✨8시✨,2025-02-05,366.5,talk,3293,akane_lize,아카네 리제,2,Universe,,False
5638182,그래픽레전드...,2025-02-04,333.7,겟앰프드,2927,akane_lize,아카네 리제,2,Universe,,False
5617073,뿅!✨ 오프스텔라 재밌었써?,2025-02-02,52.8,talk,2457,akane_lize,아카네 리제,2,Universe,,False
